date,title,text,source,url,ticker,publisher,query,article_length,word_count,collection_date,finbert_label,finbert_score,finbert_sentiment,vader_compound,vader_label,textblob_polarity,textblob_label,date_only,spacy_entities_json,bert_entities_json,all_entities_json,num_entities,num_orgs,num_persons,num_locations
2026-01-16 06:29:29,BA stock is surging: Is Boeing finally figuring it out or is the market too optimistic? - investingLive,BA stock is surging: Is Boeing finally figuring it out or is the market too optimistic?&nbsp;&nbsp;investingLive,Google News,https://news.google.com/rss/articles/CBMixwFBVV95cUxNMjJfdHdFbWNSRFk3aGJ0dlRBWkQyakttV1FCWEdRbGZ3RS1PMVhiZlRURUwyclE4ZE55S3I2bVdzbUVWTHh1c2wyY3RrV3dkMERZek9PTWJGMGY0X0I0Wm9aOU43R2FTbm0yNGN6UzZmY3R0VE1GWnU4Y3d0TTA1eEZGS0JIYzIwa1d2cDFaX0E0LWpTNkdicVZXc2c5MmhxRElkcTNuNTJJTEtVV0RQQjNWakIwNFV4TUtuQ3o0akJFd2FuQUFr0gHMAUFVX3lxTE9zMDNhajNQTk85SnBtSjdzWWg4bjlZd2xiYmVCVVY3QXdCeHBfdXdPLUM5Uklkc253TEFCZzVEbFM2TUpmRENPUlN0cnRFOTBtbmV0TF9kZzN3YjZOWng4Zk1Dem56MXRmbjdUTUZuZ0xsajQ3VjlCZFo3NVJtYlhYTDRvR0VlbFAtY3ZxOEhUSEloVlVSOThvYnBNOWJnWTF6TGZsY0FLZC02REhkYVBZazdrTnZJcjBobTRDT3RfdXJfbF9TdEQ3d29TZw?oc=5,BA,,BA stock news,112,16,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0,neutral,2026-01-16,"[{""text"": ""BA"", ""label"": ""NORP"", ""start"": 0, ""end"": 2}, {""text"": ""Boeing"", ""label"": ""ORG"", ""start"": 24, ""end"": 30}]","[{""text"": ""BA"", ""label"": ""ORG"", ""score"": 0.9984063506126404, ""start"": 0, ""end"": 2}, {""text"": ""Boeing"", ""label"": ""ORG"", ""score"": 0.9982144832611084, ""start"": 24, ""end"": 30}]","[{""text"": ""BA"", ""label"": ""NORP"", ""source"": ""spacy""}, {""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""BA"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""bert""}]",4,3,0,0
2026-01-16 00:58:45,Is It Time To Reassess Alibaba (BABA) After Its 111% One Year Share Price Surge - simplywall.st,Is It Time To Reassess Alibaba (BABA) After Its 111% One Year Share Price Surge&nbsp;&nbsp;simplywall.st,Google News,https://news.google.com/rss/articles/CBMi0gFBVV95cUxPVVJPcE5mQ1FwdWthQ05Ya1BKdnZPMjBhWGY4RGRxNS1CWHJORjJ0QkxZWXdXNGVfN01Vb3lKMkNyc0lYZ0dXTEtQSVVuVGtaNS1KM1FNekNRVktVWjRhcFJDUzFLcllNb1otbE1HX180SlVaYlRpUWdlTEYxVEdtX095TVEzQTJhaG5iU0dQdEFVWFRUN1pLaWdZSDZIcnNlZnFrYlJvZ0J4WVJSVGs4NVJPWEI4ZUg0cENrRVp3c0xFa3ZWazFNcEdIVGdPR0ljdVHSAdcBQVVfeXFMUG5wNE9LZnc3bkNJd25rbUZnWnMxVkU2VU1rVWlEeDU0YUF1eVROMjZGb0NxUkxhLTFBb3NXLWhIS08xUWFRQURwQXFISGZFWHZONG5SWFljcU1Ec2ZWdzg2ek1QU1JFRURCekhqTXhlaWY1aXBlSFN1NHA0VnVudFU4Zml6bFEtckR2R3NKNF94djh6SnB2THFEeEpKZWlGdjJCY1VLdkUtaGE3NGZVRjY1elZTbndQVVVEYk1QcGVPcC1FUWpGUDBNZTJhdG1nekVXX0NiZ0k?oc=5,BABA,,BABA stock news,104,15,2026-01-18 18:10:41.105671,positive,0.296,0.296,0.296,positive,0.0,neutral,2026-01-16,"[{""text"": ""111%"", ""label"": ""PERCENT"", ""start"": 48, ""end"": 52}, {""text"": ""One Year"", ""label"": ""DATE"", ""start"": 53, ""end"": 61}]","[{""text"": ""baba"", ""label"": ""ORG"", ""score"": 0.7767152786254883, ""start"": 26, ""end"": 30}, {""text"": ""BA"", ""label"": ""ORG"", ""score"": 0.8366692066192627, ""start"": 32, ""end"": 34}]","[{""text"": ""111%"", ""label"": ""PERCENT"", ""source"": ""spacy""}, {""text"": ""One Year"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""baba"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""BA"", ""label"": ""ORG"", ""source"": ""bert""}]",4,2,0,0
2026-01-15 22:53:00,Dow Gets A Boost From Revitalized AI Trade; AMD Stock Hits A Buy Point - Investor's Business Daily,Dow Gets A Boost From Revitalized AI Trade; AMD Stock Hits A Buy Point&nbsp;&nbsp;Investor's Business Daily,Google News,https://news.google.com/rss/articles/CBMijwFBVV95cUxPTlpfYWdNTmRHYVo4R1NnMk1acWFiVEoyQktjbm00Q1FySy1RbTJuMTI3ZFhrekx5RUFUejh2V3JreUpVWks5SWplSXNGN1dSUUdZMTZMMlN3LUl2NWV2ZHhfODZoclRPWGJtUW9pcjNoakh3c2duOS10Z1R2NGtaWTFDclJHOU9LNlI1SXdRcw?oc=5,AMD,,AMD stock news,107,16,2026-01-18 18:10:41.105671,positive,0.4019,0.4019,0.4019,positive,0.0,neutral,2026-01-15,"[{""text"": ""AMD Stock Hits A Buy Point&nbsp;&nbsp;Investor's"", ""label"": ""ORG"", ""start"": 44, ""end"": 92}, {""text"": ""Business Daily"", ""label"": ""ORG"", ""start"": 93, ""end"": 107}]","[{""text"": ""Dow"", ""label"": ""MISC"", ""score"": 0.9500471949577332, ""start"": 0, ""end"": 3}, {""text"": ""AI"", ""label"": ""MISC"", ""score"": 0.797229528427124, ""start"": 34, ""end"": 36}, {""text"": ""AM"", ""label"": ""ORG"", ""score"": 0.5630987882614136, ""start"": 44, ""end"": 46}, {""text"": ""In"", ""label"": ""ORG"", ""score"": 0.9709482192993164, ""start"": 82, ""end"": 84}, {""text"": ""vestor ' s Business Daily"", ""label"": ""ORG"", ""score"": 0.9185681343078613, ""start"": 84, ""end"": 107}]","[{""text"": ""AMD Stock Hits A Buy Point&nbsp;&nbsp;Investor's"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Business Daily"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Dow"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""AI"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""AM"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""In"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""vestor ' s Business Daily"", ""label"": ""ORG"", ""source"": ""bert""}]",7,5,0,0
2026-01-15 17:40:17,AMD Stock Jumps -- Wells Fargo Names It Top 2026 Pick - Yahoo Finance,"AMD Stock Jumps -- Wells Fargo Names It Top 2026 Pick&nbsp;&nbsp;Yahoo FinanceAMD, IBD Stock Of The Day, Jumps Into Buy Area On TSMC Results&nbsp;&nbsp;Investor's Business DailyAMD stock remains Wells Fargo’s top pick for 2026 on AI potential&nbsp;&nbsp;Investing.com",Google News,https://news.google.com/rss/articles/CBMifkFVX3lxTE1FSXQ3NWNIbFlYaVlTVHE0cmxpa3lBcDZyTTV2VlMzMko2VHktUF8ySlU5SVBxYTBjS09TM29mX2swTU0zdjZmRk85TzAtdENBbldGV3ZReW5INHgxZUFSTjFPSjg0dHFSd0w3akl2N3NCNndCQnMwbFV4VmVVdw?oc=5,AMD,,AMD stock news,267,37,2026-01-18 18:10:41.105671,positive,0.6808,0.6808,0.6808,positive,0.5,positive,2026-01-15,"[{""text"": ""AMD Stock Jumps"", ""label"": ""ORG"", ""start"": 0, ""end"": 15}, {""text"": ""Wells Fargo Names It"", ""label"": ""ORG"", ""start"": 19, ""end"": 39}, {""text"": ""2026"", ""label"": ""DATE"", ""start"": 44, ""end"": 48}, {""text"": ""FinanceAMD"", ""label"": ""ORG"", ""start"": 71, ""end"": 81}, {""text"": ""Business DailyAMD"", ""label"": ""ORG"", ""start"": 163, ""end"": 180}, {""text"": ""Wells Fargo\u2019s"", ""label"": ""ORG"", ""start"": 195, ""end"": 208}, {""text"": ""2026"", ""label"": ""DATE"", ""start"": 222, ""end"": 226}, {""text"": ""AI potential&nbsp;&nbsp;Investing.com"", ""label"": ""LAW"", ""start"": 230, ""end"": 267}]","[{""text"": ""AMD"", ""label"": ""ORG"", ""score"": 0.729103147983551, ""start"": 0, ""end"": 3}, {""text"": ""Wells Fargo"", ""label"": ""ORG"", ""score"": 0.9989458322525024, ""start"": 19, ""end"": 30}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""score"": 0.9867805242538452, ""start"": 65, ""end"": 78}, {""text"": ""IBD"", ""label"": ""ORG"", ""score"": 0.7761716842651367, ""start"": 83, ""end"": 86}, {""text"": ""TSMC"", ""label"": ""ORG"", ""score"": 0.9512739777565002, ""start"": 128, ""end"": 132}, {""text"": ""In"", ""label"": ""ORG"", ""score"": 0.683383584022522, ""start"": 152, ""end"": 154}, {""text"": ""Daily"", ""label"": ""ORG"", ""score"": 0.9833391904830933, ""start"": 172, ""end"": 177}, {""text"": ""Wells Fargo"", ""label"": ""ORG"", ""score"": 0.9987764358520508, ""start"": 195, ""end"": 206}, {""text"": ""In"", ""label"": ""ORG"", ""score"": 0.5897902250289917, ""start"": 254, ""end"": 256}]","[{""text"": ""AMD Stock Jumps"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Wells Fargo Names It"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""2026"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""FinanceAMD"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Business DailyAMD"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Wells Fargo\u2019s"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""2026"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""AI potential&nbsp;&nbsp;Investing.com"", ""label"": ""LAW"", ""source"": ""spacy""}, {""text"": ""AMD"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Wells Fargo"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Yahoo Finance"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""IBD"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""TSMC"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""In"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Daily"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Wells Fargo"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""In"", ""label"": ""ORG"", ""source"": ""bert""}]",17,14,0,0
2026-01-15 16:55:56,Dividend King Abbott Shows Why 52 Consecutive Increases Weren't Luck With Strong Cash Flow Coverage - 24/7 Wall St.,Dividend King Abbott Shows Why 52 Consecutive Increases Weren't Luck With Strong Cash Flow Coverage&nbsp;&nbsp;24/7 Wall St.,Google News,https://news.google.com/rss/articles/CBMi2gFBVV95cUxNcThYVmFzVjloR3NHTS1EUy1YS0xqejczaERfMGd2Z3ZMZ1o3QXM1NDluQ1Z1eFM4MHVlem1zYm94OVo2dmlDckVFV0p5UmwwSDJ6YkV3RkNiQ1V0VUJTRXBzNDlZRTAxZG9fcklmTUhhby1RMUhXR0FDVDRSVlB5MzRpWmpSMWUxRWg2WkJZUTduWGxqeThGWmlBZ0lCcUVwX2tFb0swQWNwVXB6bFQtUi1ySE9UNlVqZTVOQzRsenBzY2tPRHIwRm95VjYwR1gxME53cWk2U3hkQQ?oc=5,ABT,,ABT stock news,124,17,2026-01-18 18:10:41.105671,negative,0.6348,-0.6348,-0.6348,negative,0.4333333333333333,positive,2026-01-15,"[{""text"": ""Abbott Shows"", ""label"": ""PERSON"", ""start"": 14, ""end"": 26}, {""text"": ""52"", ""label"": ""DATE"", ""start"": 31, ""end"": 33}, {""text"": ""Consecutive Increases Weren't"", ""label"": ""EVENT"", ""start"": 34, ""end"": 63}, {""text"": ""Luck With Strong Cash Flow"", ""label"": ""PERSON"", ""start"": 64, ""end"": 90}]","[{""text"": ""King Abbott"", ""label"": ""PER"", ""score"": 0.9638381600379944, ""start"": 9, ""end"": 20}, {""text"": ""Wall St"", ""label"": ""LOC"", ""score"": 0.9835337400436401, ""start"": 116, ""end"": 123}]","[{""text"": ""Abbott Shows"", ""label"": ""PERSON"", ""source"": ""spacy""}, {""text"": ""52"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Consecutive Increases Weren't"", ""label"": ""EVENT"", ""source"": ""spacy""}, {""text"": ""Luck With Strong Cash Flow"", ""label"": ""PERSON"", ""source"": ""spacy""}, {""text"": ""King Abbott"", ""label"": ""PER"", ""source"": ""bert""}, {""text"": ""Wall St"", ""label"": ""LOC"", ""source"": ""bert""}]",6,0,3,1
2026-01-15 16:00:00,CoreSite Chicago Data Center Campus Now Offers AWS Native 400G Direct Connect for Enhanced Cloud and AI Performance - Stock Titan,CoreSite Chicago Data Center Campus Now Offers AWS Native 400G Direct Connect for Enhanced Cloud and AI Performance&nbsp;&nbsp;Stock Titan,Google News,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNODJicU01Z1REN3J3WDNxaEZZVmhibmJGWXpHYzdxdkp0S2FkV2VvZ2tRSnlEYUtXZE1TcklURkdEeGMtcEdLSXpYMXBPSmhVU2w4NXN2a2NBd09qU0VfY2JTRzJKLUlGSmFHX0lIbGNLTG4waEtmcVc0MnhlS0NKMXJYSVR3X1FXbHAtWGNXenYyNC1IZW1PcUItRmR2WjZwUU5WVG5CTjVXbnB6ZE1SeXU0U3lfWjBN?oc=5,AMT,,AMT stock news,138,19,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0333333333333333,neutral,2026-01-15,"[{""text"": ""CoreSite Chicago Data Center Campus Now Offers AWS Native"", ""label"": ""ORG"", ""start"": 0, ""end"": 57}, {""text"": ""G Direct Connect for Enhanced Cloud"", ""label"": ""ORG"", ""start"": 61, ""end"": 96}, {""text"": ""AI"", ""label"": ""ORG"", ""start"": 101, ""end"": 103}, {""text"": ""Titan"", ""label"": ""GPE"", ""start"": 133, ""end"": 138}]","[{""text"": ""Chicago Data Center"", ""label"": ""ORG"", ""score"": 0.8332899212837219, ""start"": 9, ""end"": 28}, {""text"": ""Stock Titan"", ""label"": ""ORG"", ""score"": 0.6127081513404846, ""start"": 127, ""end"": 138}]","[{""text"": ""CoreSite Chicago Data Center Campus Now Offers AWS Native"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""G Direct Connect for Enhanced Cloud"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""AI"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Titan"", ""label"": ""GPE"", ""source"": ""spacy""}, {""text"": ""Chicago Data Center"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Stock Titan"", ""label"": ""ORG"", ""source"": ""bert""}]",6,5,0,1
2026-01-15 15:49:58,"Amazon threatens 'drastic' action after Saks bankruptcy, says $475M stake is now worthless - CNBC","Amazon threatens 'drastic' action after Saks bankruptcy, says $475M stake is now worthless&nbsp;&nbsp;CNBC",Google News,https://news.google.com/rss/articles/CBMimgFBVV95cUxQTVJZQjdQNDdoVTFab1lmMHJwenlUeHdQZVZtLWcybnFiZTdoX3E1bVl4Nm5EaHFaYWRCOEdPb3ZGVEJldng1ZGFNQV94czk4a2pEX181MFVQVDlRdXFMd1RDV2x5Y1VuX2VIcXBFSm1ZM2hmeEtHZlhtY0t5RlhrWU5RZ1pyZmVOV2NsNGZLRmlmaVRvMTJ1VGVB0gGfAUFVX3lxTFBQNjd4QWZhMURxcEtTWno0eG95WkpDM3dhRm5SLXlxa1pzS1ZDUTY1dE9LcXE3Sk43a2llNF9Sd2w2a3NCdXFmajFpTEdPSHp3bEhlN2MyNDMtbXdDMG40dE94dFF6SHJ2dklZbk9nS1RmUDJZa0tUVmFGeUZZaWpaS21jellZWkVJemxCRVVXaHZ5bXlxSW9JSm40c0c1TQ?oc=5,AMZN,,AMZN stock news,106,13,2026-01-18 18:10:41.105671,negative,0.2263,-0.2263,-0.2263,negative,0.1,positive,2026-01-15,"[{""text"": ""Amazon"", ""label"": ""ORG"", ""start"": 0, ""end"": 6}, {""text"": ""Saks"", ""label"": ""ORG"", ""start"": 40, ""end"": 44}, {""text"": ""475"", ""label"": ""MONEY"", ""start"": 63, ""end"": 66}]","[{""text"": ""Amazon"", ""label"": ""ORG"", ""score"": 0.9988586902618408, ""start"": 0, ""end"": 6}, {""text"": ""Saks"", ""label"": ""ORG"", ""score"": 0.9950323104858398, ""start"": 40, ""end"": 44}, {""text"": ""CNBC"", ""label"": ""ORG"", ""score"": 0.9187301397323608, ""start"": 102, ""end"": 106}]","[{""text"": ""Amazon"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Saks"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""475"", ""label"": ""MONEY"", ""source"": ""spacy""}, {""text"": ""Amazon"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Saks"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""CNBC"", ""label"": ""ORG"", ""source"": ""bert""}]",6,5,0,0
2026-01-15 14:08:00,Broadcom Inc. Stock (AVGO) Opinions on Recent Price Drop and Geopolitical Concerns - Quiver Quantitative,Broadcom Inc. Stock (AVGO) Opinions on Recent Price Drop and Geopolitical Concerns&nbsp;&nbsp;Quiver Quantitative,Google News,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOcnJhdFV2Vm9ETlktM3dDNFdXcUNUT3AzaEw3RzQzTEl0ODlldUZ4NW51QU1aWUM2eUJNOUFlM1gzalQ3ZUE5bzlTX1hZbXU2b3ZnSnlQbjg3RlIxbTZTRjdnWEJUSERsWndrZ0NraGdyRnp0cHhKSFVHcFN5OUtfdHdJNkIxNXlrMUV6c0dsLVpLbnFqYW9lVW95TmVkejJOdUR6T0JMZ2d1ZjdoRTh6SE03T2JqTEVWR213?oc=5,AVGO,,AVGO stock news,113,13,2026-01-18 18:10:41.105671,negative,0.2732,-0.2732,-0.2732,negative,0.0,neutral,2026-01-15,"[{""text"": ""Broadcom Inc. Stock"", ""label"": ""ORG"", ""start"": 0, ""end"": 19}, {""text"": ""AVGO"", ""label"": ""ORG"", ""start"": 21, ""end"": 25}, {""text"": ""Drop"", ""label"": ""PERSON"", ""start"": 52, ""end"": 56}]","[{""text"": ""Broadcom Inc"", ""label"": ""ORG"", ""score"": 0.998875617980957, ""start"": 0, ""end"": 12}]","[{""text"": ""Broadcom Inc. Stock"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""AVGO"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Drop"", ""label"": ""PERSON"", ""source"": ""spacy""}, {""text"": ""Broadcom Inc"", ""label"": ""ORG"", ""source"": ""bert""}]",4,3,1,0
2026-01-15 12:32:53,"Stocks making the biggest moves premarket: Taiwan Semiconductor, ASML, BlackRock and more - CNBC","Stocks making the biggest moves premarket: Taiwan Semiconductor, ASML, BlackRock and more&nbsp;&nbsp;CNBC",Google News,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUnVGZGpmZGdGWHhOQjV4aGdLSF9LbVpjWjdoa3BBUHN4WHNKejRHUmI2Q1pBSnVjVV9XNVI1ZkVxQ3JfZEhJRGhLVEFTWlhqbGpFZG1HT0k0aEhZbUFHZXcyc3pEU0hCeUJOb1VZYlpOdTBSR2R6R21aNGNkaDV4b002UzlUY0pXWEFldHNKVkRvaHhjZ2c?oc=5,ASML,,ASML stock news,105,12,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.0,neutral,2026-01-15,"[{""text"": ""Taiwan Semiconductor"", ""label"": ""ORG"", ""start"": 43, ""end"": 63}, {""text"": ""ASML"", ""label"": ""ORG"", ""start"": 65, ""end"": 69}, {""text"": ""BlackRock"", ""label"": ""ORG"", ""start"": 71, ""end"": 80}]","[{""text"": ""Taiwan Semiconductor"", ""label"": ""ORG"", ""score"": 0.9993966221809387, ""start"": 43, ""end"": 63}, {""text"": ""ASML"", ""label"": ""ORG"", ""score"": 0.9979453682899475, ""start"": 65, ""end"": 69}, {""text"": ""BlackRock"", ""label"": ""ORG"", ""score"": 0.9973260760307312, ""start"": 71, ""end"": 80}, {""text"": ""CNBC"", ""label"": ""ORG"", ""score"": 0.9744500517845154, ""start"": 101, ""end"": 105}]","[{""text"": ""Taiwan Semiconductor"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""ASML"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""BlackRock"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Taiwan Semiconductor"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""ASML"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""BlackRock"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""CNBC"", ""label"": ""ORG"", ""source"": ""bert""}]",7,7,0,0
2026-01-15 11:59:00,Accenture Named a Leader in Gartner  Magic Quadrant  for Digital Technology and Business Consulting Services - Stock Titan,Accenture Named a Leader in Gartner  Magic Quadrant  for Digital Technology and Business Consulting Services&nbsp;&nbsp;Stock Titan,Google News,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNb20zaVh5M280WnUwNlM4Ym1LQmJLTGFOSl9BU21aRkxubXdRMDRveVlIR2RrNF9KUy1qd0FMUmhzRGtneWtjUkNfaDFSM1VNZC0yMVp5ZF9neHVOY2FhZjh5Ml81QVFzT19pWlhOaGx4cTBFT3J0Wm5jX3VFRFp0QlEzamhyNkVkY2U0RmFZcnlzUEo1V0tUWE5ic0ZST2IwOE9xUGpxYkE3alBOZzNIa3pxNmJLdnY4eGM0?oc=5,ACN,,ACN stock news,131,16,2026-01-18 18:10:41.105671,neutral,0.0,0.0,0.0,neutral,0.25,positive,2026-01-15,"[{""text"": ""Accenture Named"", ""label"": ""WORK_OF_ART"", ""start"": 0, ""end"": 15}, {""text"": ""Gartner\u00ae"", ""label"": ""ORG"", ""start"": 28, ""end"": 36}, {""text"": ""Digital Technology and Business Consulting"", ""label"": ""ORG"", ""start"": 57, ""end"": 99}, {""text"": ""Titan"", ""label"": ""GPE"", ""start"": 126, ""end"": 131}]","[{""text"": ""Gartner\u00ae Magic Quadrant\u2122"", ""label"": ""MISC"", ""score"": 0.890556275844574, ""start"": 28, ""end"": 52}, {""text"": ""Digital Technology and Business Consulting Services"", ""label"": ""ORG"", ""score"": 0.9809209704399109, ""start"": 57, ""end"": 108}, {""text"": ""Stock Titan"", ""label"": ""ORG"", ""score"": 0.9492291808128357, ""start"": 120, ""end"": 131}]","[{""text"": ""Accenture Named"", ""label"": ""WORK_OF_ART"", ""source"": ""spacy""}, {""text"": ""Gartner\u00ae"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Digital Technology and Business Consulting"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Titan"", ""label"": ""GPE"", ""source"": ""spacy""}, {""text"": ""Gartner\u00ae Magic Quadrant\u2122"", ""label"": ""MISC"", ""source"": ""bert""}, {""text"": ""Digital Technology and Business Consulting Services"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Stock Titan"", ""label"": ""ORG"", ""source"": ""bert""}]",7,4,0,1
2026-01-15 09:35:43,Boeing (BA) Stock: Bernstein Names Aerospace Giant Top Pick for 2026 Recovery - CoinCentral,Boeing (BA) Stock: Bernstein Names Aerospace Giant Top Pick for 2026 Recovery&nbsp;&nbsp;CoinCentral,Google News,https://news.google.com/rss/articles/CBMioAFBVV95cUxOUm5fSU9GQ2dnUTZMMEN4SEhad1pVa19WV2Z6TjVjSzBjd1U2TGxrbUZ2dmlfVS14ZzVNTDQ5bFZLX1BDU2F5clZXSlpBb2dMc0k3LXRmWnJKMGJBcjUyTE1sM0FzVVNrd0dBRWJsYXQ3TVJpTlVQTVpWeE93SlRGREtKcjZTa3BJYUZEb2d0ei1qY2pnSnQ3dTV2bzllQnUx?oc=5,BA,,BA stock news,100,12,2026-01-18 18:10:41.105671,positive,0.2023,0.2023,0.2023,positive,0.25,positive,2026-01-15,"[{""text"": ""Boeing"", ""label"": ""ORG"", ""start"": 0, ""end"": 6}, {""text"": ""Bernstein Names Aerospace Giant Top Pick"", ""label"": ""ORG"", ""start"": 19, ""end"": 59}, {""text"": ""2026"", ""label"": ""DATE"", ""start"": 64, ""end"": 68}]","[{""text"": ""Boeing"", ""label"": ""ORG"", ""score"": 0.99718177318573, ""start"": 0, ""end"": 6}, {""text"": ""BA"", ""label"": ""ORG"", ""score"": 0.8608418703079224, ""start"": 8, ""end"": 10}, {""text"": ""Bernstein Names Aerospace"", ""label"": ""ORG"", ""score"": 0.9820727705955505, ""start"": 19, ""end"": 44}, {""text"": ""CoinCent"", ""label"": ""ORG"", ""score"": 0.8430952429771423, ""start"": 89, ""end"": 97}]","[{""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""Bernstein Names Aerospace Giant Top Pick"", ""label"": ""ORG"", ""source"": ""spacy""}, {""text"": ""2026"", ""label"": ""DATE"", ""source"": ""spacy""}, {""text"": ""Boeing"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""BA"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""Bernstein Names Aerospace"", ""label"": ""ORG"", ""source"": ""bert""}, {""text"": ""CoinCent"", ""label"": ""ORG"", ""source"": ""bert""}]",7,6,0,0
